29,1,72,133,80,
30,1,56,116,80,
31,1,48,91,83,
32,1,48,91,83,
33,1,57,117,80,
34,1,89,143,82,
35,1,185,203,92,
36,1,202,213,93,
37,1,199,211,93,
38,1,186,203,92,
39,1,171,194,90,
40,1,115,160,85,
41,1,172,194,90,
42,1,169,193,90,
43,1,102,152,83,
44,1,172,194,90,
45,1,200,212,93,
46,1,185,203,92,
47,1,88,143,82,
48,1,75,135,81,
49,1,169,193,90,
50,1,168,193,90,
51,1,74,134,81,
52,1,56,116,80,
53,1,50,98,82,
54,1,73,131,81,
55,1,156,185,89,
56,1,86,139,82,
57,1,76,135,81,
58,1,155,185,89,
59,1,90,144,82,
60,1,90,144,82,
61,1,155,184,89,
62,1,73,130,81,
63,1,56,120,79,
0,2,58,125,79,
1,2,75,135,81,
2,2,154,184,88,
3,2,75,135,81,
4,2,62,127,79,
5,2,84,141,82,
6,2,61,126,79,
7,2,76,135,81,
8,2,184,202,91,
9,2,172,195,90,
10,2,73,134,80,
11,2,75,135,81,
12,2,184,202,91,
13,2,174,196,90,
14,2,91,145,82,
15,2,90,144,82,
16,2,89,143,82,
17,2,63,128,79,
18,2,86,142,82,
19,2,173,195,90,
20,2,199,211,93,
21,2,171,194,90,
22,2,74,135,81,
23,2,86,142,82,
24,2,173,196,90,
25,2,185,203,91,
26,2,91,145,82,
27,2,75,134,81,
28,2,73,130,81,
29,2,60,123,80,
30,2,57,120,79,
31,2,48,91,83,
32,2,47,91,82,
33,2,73,130,81,
34,2,171,195,90,
35,2,198,211,93,
36,2,185,203,92,
37,2,182,201,91,
38,2,186,203,92,
39,2,198,211,93,
40,2,174,196,90,
41,2,104,153,83,
42,2,88,143,82,
43,2,77,136,81,
44,2,171,194,90,
45,2,200,212,93,
46,2,200,212,93,
47,2,170,194,90,
48,2,89,144,82,
49,2,171,194,90,
50,2,184,202,91,
51,2,75,133,81,
52,2,49,98,82,
53,2,49,95,82,
54,2,60,122,80,
55,2,69,125,81,
56,2,51,99,82,
57,2,71,127,81,
58,2,168,192,90,
59,2,156,184,89,
60,2,72,130,81,
61,2,70,129,81,
62,2,53,101,82,
63,2,48,92,82,
0,3,57,121,80,
1,3,61,126,79,
2,3,72,133,80,
3,3,60,126,79,
4,3,75,135,81,
5,3,156,185,89,
6,3,88,143,82,
7,3,76,136,81,
8,3,155,184,89,
9,3,88,142,82,
10,3,58,122,79,
11,3,75,134,81,
12,3,156,185,89,
13,3,87,142,82,
14,3,74,135,80,
15,3,169,193,90,
16,3,168,192,90,
17,3,73,133,81,
18,3,57,121,79,
19,3,87,142,82,
20,3,157,186,89,
21,3,87,139,82,
22,3,60,124,79,
23,3,58,122,79,
24,3,87,142,82,
25,3,169,193,90,
26,3,156,185,89,
27,3,70,129,81,
28,3,49,98,82,
29,3,50,96,82,
30,3,55,113,80,
31,3,48,91,83,
32,3,47,90,83,
33,3,72,126,81,
34,3,170,193,90,
35,3,171,194,90,
36,3,90,144,82,
37,3,87,142,82,
38,3,90,144,82,
39,3,172,195,90,
40,3,198,211,93,
41,3,184,202,91,
42,3,154,184,88,
43,3,73,133,80,
44,3,85,138,82,
45,3,170,193,90,
46,3,185,203,91,
47,3,169,192,90,
48,3,74,131,81,
49,3,87,142,82,
50,3,155,184,89,
51,3,73,131,81,
52,3,59,121,80,
53,3,72,130,81,
54,3,60,122,80,
55,3,49,94,82,
56,3,47,87,83,
57,3,51,95,82,
58,3,72,127,81,
59,3,74,131,81,
60,3,54,104,82,
61,3,55,116,80,
62,3,55,112,80,
63,3,48,90,83,
0,4,53,92,80,
1,4,57,117,79,
2,4,58,124,79,
3,4,58,125,79,
4,4,74,134,81,
5,4,168,192,90,
6,4,156,185,89,
7,4,74,134,80,
8,4,71,132,80,
9,4,58,118,80,
10,4,50,98,82,
11,4,58,118,80,
12,4,70,129,81,
13,4,58,121,80,
14,4,72,130,81,
15,4,172,194,90,
16,4,184,202,91,
17,4,75,132,81,
18,4,50,101,81,
19,4,58,118,80,
20,4,69,124,81,
21,4,52,100,82,
22,4,56,117,80,
23,4,51,99,82,
24,4,58,118,80,
25,4,74,134,81,
26,4,74,134,81,
27,4,60,122,80,
28,4,55,112,80,
29,4,48,90,83,
30,4,48,90,83,
31,4,47,88,83,
32,4,47,87,83,
33,4,51,96,82,
34,4,72,127,81,
35,4,75,135,81,
36,4,89,143,82,
37,4,156,185,89,
38,4,89,143,82,
39,4,90,144,82,
40,4,185,203,91,
41,4,175,197,90,
42,4,88,143,82,
43,4,58,118,80,
44,4,52,99,82,
45,4,71,126,81,
46,4,76,136,81,
47,4,73,131,81,
48,4,54,104,82,
49,4,58,118,80,
50,4,69,124,81,
51,4,52,100,82,
52,4,71,130,81,
53,4,141,176,87,
54,4,70,125,81,
55,4,47,90,83,
56,4,47,87,83,
57,4,47,90,83,
58,4,48,94,82,
59,4,55,116,80,
60,4,55,114,80,
61,4,51,99,82,
62,4,50,96,82,
63,4,49,93,82,
0,5,74,60,68,
1,5,53,90,80,
2,5,56,117,80,
3,5,58,121,79,
4,5,61,126,79,
5,5,74,135,80,
6,5,75,135,81,
7,5,60,122,80,
8,5,55,116,80,
9,5,49,94,82,
10,5,51,84,81,
11,5,52,87,80,
12,5,48,91,82,
13,5,48,92,82,
14,5,52,100,82,
15,5,86,139,82,
16,5,155,184,89,
17,5,76,135,81,
18,5,68,125,81,
19,5,52,100,82,
20,5,48,94,82,
21,5,50,96,82,
22,5,55,113,80,
23,5,49,92,82,
24,5,50,98,82,
25,5,59,123,79,
26,5,70,129,81,
27,5,52,100,82,
28,5,49,95,82,
29,5,48,92,83,
30,5,47,87,83,
31,5,47,87,83,
32,5,47,87,83,
33,5,47,87,83,
34,5,48,94,82,
35,5,72,130,81,
36,5,172,195,90,
37,5,198,210,93,
38,5,157,185,89,
39,5,87,142,82,
40,5,154,184,89,
41,5,86,139,82,
42,5,57,117,80,
43,5,49,94,82,
44,5,47,87,83,
45,5,48,94,82,
46,5,55,116,80,
47,5,57,120,79,
48,5,57,117,80,
49,5,51,99,82,
50,5,49,95,82,
51,5,49,95,82,
52,5,59,119,80,
53,5,70,126,81,
54,5,52,96,82,
55,5,47,87,83,
56,5,52,96,82,
57,5,68,121,81,
58,5,51,96,82,
59,5,49,94,82,
60,5,50,95,82,
61,5,55,112,80,
62,5,56,116,80,
63,5,56,116,80,
0,6,77,55,65,
1,6,51,83,81,
2,6,48,91,83,
3,6,50,95,82,
4,6,56,117,80,
5,6,57,120,79,
6,6,55,116,80,
7,6,49,95,82,
8,6,48,91,83,
9,6,54,80,79,
10,6,75,58,67,
11,6,74,58,67,
12,6,51,83,81,
13,6,48,91,83,
14,6,57,117,80,
15,6,73,133,80,
16,6,75,135,81,
17,6,91,145,82,
18,6,158,186,89,
19,6,87,139,82,
20,6,59,121,80,
21,6,55,113,80,
22,6,49,94,82,
23,6,48,91,83,
24,6,54,112,80,
25,6,74,130,81,
26,6,156,184,89,
27,6,87,139,82,
28,6,59,121,80,
29,6,56,117,80,
30,6,49,95,82,
31,6,47,88,83,
32,6,47,87,83,
33,6,47,87,83,
34,6,48,94,82,
35,6,73,130,81,
36,6,170,194,90,
37,6,172,195,90,
38,6,88,143,82,
39,6,62,127,79,
40,6,69,125,81,
41,6,51,96,82,
42,6,48,91,83,
43,6,47,87,83,
44,6,47,87,83,
45,6,48,91,83,
46,6,48,91,83,
47,6,50,95,82,
48,6,56,117,80,
49,6,56,116,80,
50,6,56,116,80,
51,6,55,113,80,
52,6,49,95,82,
53,6,47,91,83,
54,6,47,87,83,
55,6,47,90,82,
56,6,72,127,81,
57,6,156,184,89,
58,6,88,140,82,
59,6,58,117,80,
60,6,49,95,82,
61,6,49,95,82,
62,6,49,92,82,
63,6,48,92,83,
0,7,84,58,68,
1,7,55,80,79,
2,7,47,87,83,
3,7,47,87,83,
4,7,48,91,83,
5,7,48,92,83,
6,7,48,91,83,
7,7,47,87,83,
8,7,54,80,79,
9,7,81,60,69,
10,7,83,52,63,
11,7,75,58,67,
12,7,51,83,81,
13,7,51,96,82,
14,7,88,140,82,
15,7,156,185,89,
16,7,87,142,82,
17,7,155,184,88,
18,7,182,201,91,
19,7,156,185,89,
20,7,69,126,81,
21,7,49,94,82,
22,7,47,87,83,
23,7,47,88,83,
24,7,47,90,82,
25,7,65,105,84,
26,7,167,188,90,
27,7,156,185,89,
28,7,71,129,81,
29,7,57,120,79,
30,7,55,112,80,
31,7,47,87,81,
32,7,47,86,83,
33,7,48,91,83,
34,7,56,117,80,
35,7,61,125,79,
36,7,73,131,81,
37,7,74,133,81,
38,7,59,122,79,
39,7,57,121,79,
40,7,50,98,82,
41,7,47,88,83,
42,7,47,87,83,
43,7,47,87,83,
44,7,49,95,82,
45,7,55,113,80,
46,7,49,94,82,
47,7,47,87,83,
48,7,48,91,83,
49,7,49,92,82,
50,7,48,92,83,
51,7,49,91,82,
52,7,51,83,81,
53,7,51,83,81,
54,7,47,86,83,
55,7,47,91,82,
56,7,73,130,81,
57,7,168,193,90,
58,7,156,185,89,
59,7,74,134,81,
60,7,71,129,81,
61,7,59,118,80,
62,7,49,90,82,
63,7,50,83,81,
0,8,133,74,83,
1,8,83,61,70,
2,8,53,80,79,
3,8,46,87,83,
4,8,47,87,83,
5,8,47,87,83,
6,8,47,87,83,
7,8,54,80,79,
8,8,87,63,71,
9,8,118,67,77,
10,8,81,60,69,
11,8,53,80,79,
12,8,48,90,82,
13,8,68,121,81,
14,8,156,184,89,
15,8,167,192,90,
16,8,75,132,81,
17,8,73,130,81,
18,8,76,135,81,
19,8,72,127,81,
20,8,51,96,82,
21,8,47,90,83,
22,8,47,87,83,
23,8,47,87,83,
24,8,47,87,83,
25,8,50,93,83,
26,8,73,130,81,
27,8,73,128,81,
28,8,52,96,82,
29,8,48,92,83,
30,8,48,88,81,
31,8,43,65,70,
32,8,46,83,81,
33,8,49,92,83,
34,8,58,121,79,
35,8,58,121,79,
36,8,50,98,82,
37,8,54,113,80,
38,8,52,103,81,
39,8,58,121,79,
40,8,57,117,80,
41,8,48,91,83,
42,8,47,86,83,
43,8,48,91,83,
44,8,59,118,80,
45,8,72,132,80,
46,8,58,118,80,
47,8,49,94,82,
48,8,47,87,83,
49,8,47,87,83,
50,8,48,90,83,
51,8,51,83,81,
52,8,74,59,67,
53,8,75,58,67,
54,8,54,80,79,
55,8,48,91,82,
56,8,58,118,80,
57,8,74,134,81,
58,8,74,135,80,
59,8,75,135,81,
60,8,140,175,87,
61,8,70,126,81,
62,8,51,87,80,
63,8,73,59,68,
0,9,170,96,92,
1,9,96,58,68,
2,9,82,61,69,
3,9,65,85,82,
4,9,52,83,81,
5,9,51,83,81,
6,9,54,79,79,
7,9,82,61,69,
8,9,124,69,79,
9,9,91,60,70,
10,9,55,80,79,
11,9,47,87,83,
12,9,47,87,83,
13,9,52,96,82,
14,9,73,128,81,
15,9,73,130,81,
16,9,52,97,82,
17,9,48,94,82,
18,9,53,112,80,
19,9,48,94,82,
20,9,52,96,82,
21,9,69,121,82,
22,9,50,92,83,
23,9,46,83,81,
24,9,46,83,81,
25,9,48,91,82,
26,9,54,113,80,
27,9,49,94,82,
28,9,47,87,83,
29,9,47,86,83,
30,9,45,79,79,
31,9,41,60,68,
32,9,45,79,79,
33,9,48,91,82,
34,9,57,117,80,
35,9,58,121,79,
36,9,50,96,82,
37,9,51,98,82,
38,9,57,118,80,
39,9,59,125,79,
40,9,57,117,80,
41,9,48,91,83,
42,9,47,87,83,
43,9,48,94,82,
44,9,74,131,81,
45,9,157,185,89,
46,9,89,143,82,
47,9,58,118,80,
48,9,48,91,83,
49,9,48,91,83,
50,9,55,113,80,
51,9,52,88,80,
52,9,75,58,67,
53,9,82,51,63,
54,9,74,58,67,
55,9,51,84,81,
56,9,49,95,82,
57,9,55,116,80,
58,9,57,120,79,
59,9,60,122,80,
60,9,70,125,81,
61,9,52,96,82,
62,9,55,79,79,
63,9,78,55,65,
0,10,169,95,92,
1,10,101,60,70,
2,10,134,75,83,
3,10,159,96,92,
4,10,99,67,72,
5,10,79,56,66,
6,10,78,55,65,
7,10,94,57,68,
8,10,124,69,79,
9,10,84,58,68,
10,10,51,83,81,
11,10,47,88,83,
12,10,48,90,83,
13,10,47,87,83,
14,10,48,94,82,
15,10,54,112,80,
16,10,48,91,83,
17,10,50,92,83,
18,10,62,102,83,
19,10,49,91,83,
20,10,69,122,82,
21,10,139,171,88,
22,10,63,100,81,
23,10,41,60,68,
24,10,41,60,68,
25,10,46,80,79,
26,10,47,87,80,
27,10,46,83,81,
28,10,46,84,81,
29,10,46,83,81,
30,10,41,60,68,
31,10,40,53,64,
32,10,41,60,68,
33,10,46,84,81,
34,10,49,95,82,
35,10,56,117,80,
36,10,58,121,79,
37,10,58,121,79,
38,10,59,125,79,
39,10,57,118,80,
40,10,49,94,82,
41,10,47,88,83,
42,10,52,96,82,
43,10,69,125,81,
44,10,76,136,81,
45,10,168,192,90,
46,10,156,185,89,
47,10,69,125,81,
48,10,47,90,83,
49,10,48,91,83,
50,10,55,113,80,
51,10,49,91,82,
52,10,54,79,79,
53,10,80,55,65,
54,10,85,57,67,
55,10,55,80,79,
56,10,47,87,83,
57,10,48,91,83,
58,10,48,92,83,
59,10,48,92,83,
60,10,47,91,83,
61,10,50,84,81,
62,10,74,58,67,
63,10,82,51,63,
0,11,140,77,85,
1,11,102,59,71,
2,11,136,75,83,
3,11,178,99,95,
4,11,162,91,89,
5,11,93,56,67,
6,11,94,56,67,
7,11,125,69,80,
8,11,94,57,68,
9,11,75,59,67,
10,11,51,83,81,
11,11,48,91,83,
12,11,54,112,80,
13,11,49,95,82,
14,11,47,88,83,
15,11,48,91,83,
16,11,51,96,82,
17,11,86,135,83,
18,11,156,178,90,
19,11,79,113,85,
20,11,53,97,83,
21,11,70,125,81,
22,11,57,111,78,
23,11,42,63,67,
24,11,40,53,64,
25,11,41,56,66,
26,11,41,57,66,
27,11,41,57,66,
28,11,41,60,68,
29,11,45,76,77,
30,11,41,57,66,
31,11,41,56,65,
32,11,41,57,66,
33,11,46,83,81,
34,11,47,87,83,
35,11,49,95,82,
36,11,57,117,80,
37,11,58,121,79,
38,11,56,117,80,
39,11,49,95,82,
40,11,47,87,83,
41,11,47,90,83,
42,11,69,122,82,
43,11,140,175,87,
44,11,75,134,81,
45,11,72,130,81,
46,11,72,127,81,
47,11,52,96,82,
48,11,47,91,82,
49,11,48,92,83,
50,11,48,91,83,
51,11,47,88,83,
52,11,51,87,81,
53,11,81,62,70,
54,11,117,67,77,
55,11,81,60,69,
56,11,53,80,79,
57,11,47,87,83,
58,11,47,87,83,
59,11,47,87,83,
60,11,47,87,83,
61,11,55,80,79,
62,11,84,57,67,
63,11,83,51,63,
0,12,137,74,84,
1,12,134,74,83,
2,12,102,60,71,
3,12,141,77,86,
4,12,141,77,85,
5,12,97,58,69,
6,12,134,74,83,
7,12,136,74,84,
8,12,85,58,68,
9,12,54,79,79,
10,12,47,86,83,
11,12,51,93,83,
12,12,70,128,81,
13,12,59,119,80,
14,12,48,91,83,
15,12,47,89,83,
16,12,68,121,81,
17,12,155,184,89,
18,12,182,201,91,
19,12,153,177,89,
20,12,61,99,84,
21,12,47,90,82,
22,12,48,91,83,
23,12,46,81,79,
24,12,41,56,66,
25,12,40,53,64,
26,12,41,56,66,
27,12,41,57,66,
28,12,41,57,66,
29,12,41,57,66,
30,12,42,60,68,
31,12,45,76,77,
32,12,42,61,68,
33,12,46,83,81,
34,12,47,87,83,
35,12,46,84,81,
36,12,48,91,82,
37,12,49,92,83,
38,12,48,91,82,
39,12,46,84,81,
40,12,46,83,81,
41,12,47,87,83,
42,12,52,97,82,
43,12,71,129,81,
44,12,59,119,80,
45,12,48,94,82,
46,12,47,90,83,
47,12,51,93,83,
48,12,70,125,81,
49,12,59,118,80,
50,12,48,90,83,
51,12,48,91,83,
52,12,55,112,80,
53,12,57,84,79,
54,12,85,57,68,
55,12,89,54,65,
56,12,76,58,67,
57,12,54,79,79,
58,12,50,83,81,
59,12,48,86,83,
60,12,54,80,79,
61,12,88,63,72,
62,12,123,69,79,
63,12,90,54,66,
0,13,103,61,70,
1,13,160,91,89,
2,13,109,64,73,
3,13,140,76,85,
4,13,137,74,85,
5,13,108,63,72,
6,13,168,94,92,
7,13,142,77,85,
8,13,85,58,68,
9,13,51,83,81,
10,13,46,86,83,
11,13,64,101,84,
12,13,153,179,89,
13,13,73,127,81,
14,13,47,90,82,
15,13,47,87,83,
16,13,52,96,82,
17,13,72,127,81,
18,13,75,132,81,
19,13,72,127,81,
20,13,52,96,82,
21,13,47,86,83,
22,13,46,83,81,
23,13,45,79,79,
24,13,41,57,66,
25,13,41,59,68,
26,13,46,80,79,
27,13,46,83,81,
28,13,45,79,79,
29,13,42,63,70,
30,13,46,80,79,
31,13,46,82,81,
32,13,42,60,68,
33,13,45,79,79,
34,13,46,80,79,
35,13,42,63,70,
36,13,45,79,79,
37,13,46,83,81,
38,13,45,80,79,
39,13,41,60,68,
40,13,42,60,68,
41,13,46,83,81,
42,13,48,91,83,
43,13,54,112,80,
44,13,49,95,82,
45,13,47,87,83,
46,13,46,86,83,
47,13,62,100,84,
48,13,139,171,88,
49,13,70,126,81,
50,13,47,90,83,
51,13,48,91,83,
52,13,55,113,81,
53,13,51,88,81,
54,13,81,61,70,
55,13,122,68,79,
56,13,90,55,66,
57,13,84,57,67,
58,13,75,59,68,
59,13,57,76,77,
60,13,81,61,69,
61,13,131,72,82,
62,13,136,74,84,
63,13,91,55,66,
0,14,97,59,68,
1,14,168,95,91,
2,14,143,79,85,
3,14,172,95,94,
4,14,146,79,87,
5,14,138,76,84,
6,14,177,99,95,
7,14,141,78,86,
8,14,82,62,70,
9,14,50,83,81,
10,14,46,86,83,
11,14,64,101,84,
12,14,151,175,89,
13,14,66,105,84,
14,14,46,87,83,
15,14,47,87,83,
16,14,48,91,83,
17,14,47,91,82,
18,14,47,91,82,
19,14,49,95,82,
20,14,55,114,80,
21,14,49,92,80,
22,14,42,64,70,
23,14,41,57,66,
24,14,41,57,66,
25,14,46,80,79,
26,14,47,88,83,
27,14,48,92,83,
28,14,48,91,82,
29,14,47,84,81,
30,14,47,87,83,
31,14,47,87,81,
32,14,42,62,69,
33,14,41,60,68,
34,14,41,57,66,
35,14,40,54,64,
36,14,41,57,66,
37,14,41,60,68,
38,14,41,57,66,
39,14,40,53,64,
40,14,41,57,66,
41,14,46,83,81,
42,14,47,88,83,
43,14,48,90,83,
44,14,47,88,83,
45,14,48,90,83,
46,14,47,87,83,
47,14,51,93,83,
48,14,69,121,82,
49,14,52,96,82,
50,14,47,87,83,
51,14,51,84,81,
52,14,52,86,80,
53,14,51,83,80,
54,14,63,83,82,
55,14,129,77,84,
56,14,97,57,69,
57,14,124,68,79,
58,14,94,56,68,
59,14,80,55,65,
60,14,95,57,68,
61,14,137,74,84,
62,14,130,71,82,
63,14,89,54,66,
0,15,97,59,68,
1,15,164,93,90,
2,15,121,70,76,
3,15,172,97,93,
4,15,142,78,86,
5,15,107,63,72,
6,15,167,93,92,
7,15,138,81,88,
8,15,61,83,82,
9,15,47,86,82,
10,15,48,86,81,
11,15,65,104,83,
12,15,71,126,81,
13,15,50,90,81,
14,15,47,86,83,
15,15,48,92,83,
16,15,55,113,80,
17,15,49,95,82,
18,15,47,87,83,
19,15,48,91,82,
20,15,56,113,78,
21,15,55,113,80,
22,15,47,83,79,
23,15,41,56,66,
24,15,41,60,68,
25,15,46,83,81,
26,15,48,90,83,
27,15,55,113,80,
28,15,56,116,80,
29,15,48,91,83,
30,15,48,91,83,
31,15,54,109,81,
32,15,47,87,81,
33,15,45,79,79,
34,15,41,59,68,
35,15,40,53,64,
36,15,42,60,68,
37,15,46,80,77,
38,15,41,60,68,
39,15,40,53,64,
40,15,42,60,68,
41,15,46,84,81,
42,15,47,87,83,
43,15,47,87,83,
44,15,49,95,82,
45,15,55,113,80,
46,15,48,91,83,
47,15,47,88,83,
48,15,48,93,82,
49,15,47,88,83,
50,15,50,84,81,
51,15,71,62,69,
52,15,78,55,65,
53,15,75,59,67,
54,15,77,85,83,
55,15,157,95,91,
56,15,107,62,72,
57,15,131,72,82,
58,15,133,74,83,
59,15,96,57,68,
60,15,130,71,82,
61,15,137,74,85,
62,15,100,59,70,
63,15,84,52,64,
0,16,96,58,68,
1,16,163,92,90,
2,16,143,79,85,
3,16,176,98,95,
4,16,141,77,85,
5,16,97,58,69,
6,16,144,79,86,
7,16,133,79,87,
8,16,58,83,82,
9,16,43,79,79,
10,16,59,77,71,
11,16,150,171,87,
12,16,70,119,78,
13,16,42,67,69,
14,16,45,79,79,
15,16,48,88,81,
16,16,56,116,80,
17,16,55,113,80,
18,16,47,87,81,
19,16,46,80,79,
20,16,43,67,69,
21,16,47,84,78,
22,16,46,80,79,
23,16,41,60,68,
24,16,46,80,79,
25,16,48,91,82,
26,16,48,91,83,
27,16,50,96,82,
28,16,55,113,80,
29,16,48,91,83,
30,16,47,87,83,
31,16,48,88,81,
32,16,47,88,83,
33,16,47,87,83,
34,16,46,80,79,
35,16,42,63,70,
36,16,47,84,79,
37,16,55,113,80,
38,16,48,88,78,
39,16,42,63,69,
40,16,45,76,77,
41,16,46,83,81,
42,16,47,86,83,
43,16,48,91,83,
44,16,57,117,80,
45,16,58,121,79,
46,16,49,92,82,
47,16,49,95,82,
48,16,55,113,80,
49,16,49,95,82,
50,16,47,87,83,
51,16,54,80,79,
52,16,75,58,67,
53,16,83,57,67,
54,16,126,76,83,
55,16,172,97,94,
56,16,140,77,84,
57,16,107,63,72,
58,16,159,90,89,
59,16,103,61,70,
60,16,139,76,85,
61,16,144,77,87,
62,16,130,71,82,
63,16,89,54,66,
0,17,92,56,67,
1,17,137,76,83,
2,17,110,65,73,
3,17,171,96,93,
4,17,142,78,86,
5,17,107,63,72,
6,17,167,93,92,
7,17,136,78,86,
8,17,53,59,69,
9,17,45,57,66,
10,17,74,87,70,
11,17,153,171,86,
12,17,60,79,69,
13,17,39,53,64,
14,17,41,56,66,
15,17,42,61,68,
16,17,47,84,79,
17,17,47,84,78,
18,17,42,61,68,
19,17,41,60,68,
20,17,41,57,67,
21,17,41,60,68,
22,17,42,60,68,
23,17,42,61,69,
24,17,47,87,81,
25,17,55,114,80,
26,17,56,116,80,
27,17,48,91,83,
28,17,48,90,83,
29,17,47,88,83,
30,17,46,80,79,
31,17,42,63,70,
32,17,45,80,79,
33,17,46,84,81,
34,17,47,87,83,
35,17,47,87,81,
36,17,48,91,82,
37,17,56,117,80,
38,17,55,113,80,
39,17,47,84,79,
40,17,42,63,70,
41,17,41,60,68,
42,17,46,80,79,
43,17,48,91,82,
44,17,58,121,79,
45,17,57,117,80,
46,17,49,94,82,
47,17,55,113,80,
48,17,59,124,79,
49,17,57,117,80,
50,17,48,91,83,
51,17,47,86,83,
52,17,50,80,79,
53,17,55,79,79,
54,17,89,64,72,
55,17,147,81,87,
56,17,168,94,92,
57,17,113,67,74,
58,17,164,93,90,
59,17,114,67,74,
60,17,167,93,92,
61,17,148,80,88,
62,17,130,71,82,
63,17,89,54,66,
0,18,95,57,68,
1,18,153,87,87,
2,18,107,64,71,
3,18,170,96,92,
4,18,147,80,88,
5,18,137,76,84,
6,18,177,99,95,
7,18,136,78,86,
8,18,57,56,67,
9,18,94,82,69,
10,18,145,163,84,
11,18,80,124,78,
12,18,43,60,66,
13,18,40,52,64,
14,18,40,53,64,
15,18,40,54,64,
16,18,41,60,68,
17,18,41,60,68,
18,18,41,60,68,
19,18,46,80,79,
20,18,47,87,80,
21,18,46,83,81,
22,18,46,83,81,
23,18,47,87,81,
24,18,47,87,83,
25,18,50,95,82,
26,18,55,113,80,
27,18,48,91,82,
28,18,46,83,81,
29,18,46,80,79,
30,18,41,60,68,
31,18,40,54,64,
32,18,41,56,66,
33,18,41,60,68,
34,18,47,84,79,
35,18,54,109,81,
36,18,48,91,82,
37,18,47,87,81,
38,18,48,88,81,
39,18,47,88,83,
40,18,47,84,79,
41,18,42,60,68,
42,18,41,60,68,
43,18,48,88,81,
44,18,55,113,80,
45,18,49,95,82,
46,18,47,88,83,
47,18,49,95,82,
48,18,57,118,80,
49,18,58,121,79,
50,18,48,91,82,
51,18,45,80,79,
52,18,42,64,70,
53,18,45,80,79,
54,18,60,82,81,
55,18,132,79,85,
56,18,177,98,95,
57,18,149,82,88,
58,18,174,97,94,
59,18,144,80,85,
60,18,176,98,95,
61,18,143,78,86,
62,18,94,56,68,
63,18,83,51,63,
0,19,104,72,69,
1,19,127,72,80,
2,19,101,59,70,
3,19,167,94,92,
4,19,146,80,87,
5,19,109,64,73,
6,19,172,95,93,
7,19,138,79,86,
8,19,84,87,72,
9,19,144,163,84,
10,19,85,129,79,
11,19,60,84,70,
12,19,44,63,66,
13,19,40,54,64,
14,19,42,52,63,
15,19,41,59,68,
16,19,44,79,79,
17,19,49,88,80,
18,19,61,96,82,
19,19,51,92,83,
20,19,54,109,81,
21,19,48,91,83,
22,19,48,91,83,
23,19,54,110,81,
24,19,49,94,82,
25,19,47,88,83,
26,19,48,90,83,
27,19,46,84,81,
28,19,42,61,68,
29,19,41,56,66,
30,19,40,53,64,
31,19,40,53,64,
32,19,40,53,64,
33,19,40,53,64,
34,19,42,61,68,
35,19,49,91,80,
36,19,46,82,79,
37,19,41,60,68,
38,19,41,60,68,
39,19,48,88,81,
40,19,55,113,80,
41,19,47,84,78,
42,19,41,60,68,
43,19,46,83,81,
44,19,48,90,83,
45,19,46,84,81,
46,19,46,82,81,
47,19,46,83,81,
48,19,49,94,82,
49,19,55,113,80,
50,19,48,87,80,
51,19,43,59,67,
52,19,40,53,64,
53,19,41,60,68,
54,19,49,76,77,
55,19,94,63,71,
